content_format,target,model_family,feature,feature_group,importance_type,importance_value,importance_rank,direction,notes
videos,future_relative_views_delta_7d,linear_regularized_regressor,tutorial_semantic_score,semantic_scores,standardized_coefficient,104.77471373,2,positive,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,urgency_semantic_score,semantic_scores,standardized_coefficient,-8.01565522,36,negative,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,views_delta,engagement_context,standardized_coefficient,6.83552412,37,positive,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,warning_semantic_score,semantic_scores,standardized_coefficient,1.98939141,51,positive,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,hook_semantic_type__ai,title_style,standardized_coefficient,24.36738613,15,positive,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,hook_semantic_type__curiosity,title_style,standardized_coefficient,16.50891383,21,positive,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,hook_semantic_type__finance,title_style,standardized_coefficient,-1.00174628,56,negative,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,hook_semantic_type__news,title_style,standardized_coefficient,-10.73929751,33,negative,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,hook_semantic_type__promise,title_style,standardized_coefficient,-0.20744936,61,negative,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,hook_semantic_type__tutorial,title_style,standardized_coefficient,19.91142419,16,positive,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,hook_semantic_type__unknown,title_style,standardized_coefficient,0.39541972,60,positive,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,hook_semantic_type__warning,title_style,standardized_coefficient,0.4917342,59,positive,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,semantic_cluster_label__de_de_mayo_mayo,semantic_cluster,standardized_coefficient,0.0,63,mixed,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,semantic_cluster_label__de_en_el,semantic_cluster,standardized_coefficient,16.41216649,22,positive,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,semantic_cluster_label__in_the_xi,semantic_cluster,standardized_coefficient,-0.87891032,57,negative,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,semantic_cluster_label__la_de_de_la,semantic_cluster,standardized_coefficient,3.03902423,47,positive,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,semantic_cluster_label__the_of_is,semantic_cluster,standardized_coefficient,17.53362303,19,positive,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,semantic_cluster_label__to_iran_trump,semantic_cluster,standardized_coefficient,-3.57380671,45,negative,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,topic_primary__ai_tools,topic_metrics,standardized_coefficient,47.88469621,9,positive,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,topic_primary__finance_personal,topic_metrics,standardized_coefficient,-55.77557533,6,negative,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,topic_primary__news_trends,topic_metrics,standardized_coefficient,9.84096817,34,positive,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,topic_primary__productivity,topic_metrics,standardized_coefficient,-11.02707015,32,negative,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,topic_primary__tutorial,topic_metrics,standardized_coefficient,-105.73370964,1,negative,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,topic_primary__unknown,topic_metrics,standardized_coefficient,52.47986431,8,positive,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,topic_secondary__ai_tools,topic_metrics,standardized_coefficient,31.58940242,13,positive,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,topic_secondary__finance_personal,topic_metrics,standardized_coefficient,8.19454388,35,positive,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,topic_secondary__news_trends,topic_metrics,standardized_coefficient,11.22867435,30,positive,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,topic_secondary__tutorial,topic_metrics,standardized_coefficient,-17.6756513,18,negative,primary
videos,future_relative_views_delta_7d,linear_regularized_regressor,topic_secondary__unknown,topic_metrics,standardized_coefficient,47.70825544,10,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,ai_semantic_score,semantic_scores,feature_importance,0.0,7,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,alpha_score,engagement_context,feature_importance,0.0,8,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,channel_momentum_score,channel_context,feature_importance,0.0,9,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,channel_relative_success_score,channel_context,feature_importance,0.77455469,1,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,curiosity_semantic_score,semantic_scores,feature_importance,0.0,10,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,decision_score,model_decision,feature_importance,0.0,11,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,description_length_chars,engagement_context,feature_importance,0.0,12,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,description_word_count,engagement_context,feature_importance,0.0,13,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,engagement_rate,engagement_context,feature_importance,0.00754505,4,negative,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,evergreen_score,engagement_context,feature_importance,0.0,14,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,finance_semantic_score,semantic_scores,feature_importance,0.0,15,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,has_ai_word,engagement_context,feature_importance,0.0,16,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,has_finance_word,engagement_context,feature_importance,0.0,17,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,has_number,engagement_context,feature_importance,0.00019436,6,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,has_question,engagement_context,feature_importance,0.0,18,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,hybrid_decision_score,model_decision,feature_importance,0.0,19,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,metadata_changed,metadata,feature_importance,0.00095432,5,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,metric_confidence_score,engagement_context,feature_importance,0.20849596,2,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,news_semantic_score,semantic_scores,feature_importance,0.0,20,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,opportunity_score,engagement_context,feature_importance,0.0,21,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,packaging_problem_score,engagement_context,feature_importance,0.0,22,negative,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,productivity_semantic_score,semantic_scores,feature_importance,0.0,23,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,promise_semantic_score,semantic_scores,feature_importance,0.0,24,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,semantic_cluster_id,semantic_cluster,feature_importance,0.0,25,negative,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,title_has_currency,title_style,feature_importance,0.0,26,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,title_has_number,title_style,feature_importance,0.0,27,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,title_has_question,title_style,feature_importance,0.0,28,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,title_has_year,title_style,feature_importance,0.0,29,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,title_length_chars,title_style,feature_importance,0.0,30,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,title_word_count,title_style,feature_importance,0.0,31,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,topic_confidence,topic_metrics,feature_importance,0.0,32,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,topic_opportunity_score,topic_metrics,feature_importance,0.0,33,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,topic_saturation_score,topic_metrics,feature_importance,0.0,34,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,trend_burst_score,engagement_context,feature_importance,0.0,35,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,tutorial_semantic_score,semantic_scores,feature_importance,0.0,36,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,urgency_semantic_score,semantic_scores,feature_importance,0.0,37,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,views_delta,engagement_context,feature_importance,0.00825562,3,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,warning_semantic_score,semantic_scores,feature_importance,0.0,38,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,hook_semantic_type__ai,title_style,feature_importance,0.0,39,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,hook_semantic_type__curiosity,title_style,feature_importance,0.0,40,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,hook_semantic_type__finance,title_style,feature_importance,0.0,41,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,hook_semantic_type__news,title_style,feature_importance,0.0,42,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,hook_semantic_type__promise,title_style,feature_importance,0.0,43,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,hook_semantic_type__tutorial,title_style,feature_importance,0.0,44,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,hook_semantic_type__unknown,title_style,feature_importance,0.0,45,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,hook_semantic_type__warning,title_style,feature_importance,0.0,46,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,semantic_cluster_label__de_de_mayo_mayo,semantic_cluster,feature_importance,0.0,47,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,semantic_cluster_label__de_en_el,semantic_cluster,feature_importance,0.0,48,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,semantic_cluster_label__in_the_xi,semantic_cluster,feature_importance,0.0,49,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,semantic_cluster_label__la_de_de_la,semantic_cluster,feature_importance,0.0,50,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,semantic_cluster_label__the_of_is,semantic_cluster,feature_importance,0.0,51,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,semantic_cluster_label__to_iran_trump,semantic_cluster,feature_importance,0.0,52,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,topic_primary__ai_tools,topic_metrics,feature_importance,0.0,53,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,topic_primary__finance_personal,topic_metrics,feature_importance,0.0,54,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,topic_primary__news_trends,topic_metrics,feature_importance,0.0,55,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,topic_primary__productivity,topic_metrics,feature_importance,0.0,56,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,topic_primary__tutorial,topic_metrics,feature_importance,0.0,57,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,topic_primary__unknown,topic_metrics,feature_importance,0.0,58,negative,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,topic_secondary__ai_tools,topic_metrics,feature_importance,0.0,59,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,topic_secondary__finance_personal,topic_metrics,feature_importance,0.0,60,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,topic_secondary__news_trends,topic_metrics,feature_importance,0.0,61,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,topic_secondary__tutorial,topic_metrics,feature_importance,0.0,62,positive,primary
videos,future_relative_views_delta_7d,shallow_tree_regressor,topic_secondary__unknown,topic_metrics,feature_importance,0.0,63,negative,primary
videos,future_engagement_delta_7d,random_forest_regressor,ai_semantic_score,semantic_scores,permutation_importance_mean,0.0,1,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,ai_semantic_score,semantic_scores,permutation_importance_std,0.0,1,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,ai_semantic_score,semantic_scores,impurity_importance,0.0,1,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,alpha_score,engagement_context,permutation_importance_mean,0.0,2,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,alpha_score,engagement_context,permutation_importance_std,0.0,2,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,alpha_score,engagement_context,impurity_importance,0.0,2,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,channel_momentum_score,channel_context,permutation_importance_mean,0.0,3,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,channel_momentum_score,channel_context,permutation_importance_std,0.0,3,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,channel_momentum_score,channel_context,impurity_importance,0.0,3,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,channel_relative_success_score,channel_context,permutation_importance_mean,0.0,4,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,channel_relative_success_score,channel_context,permutation_importance_std,0.0,4,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,channel_relative_success_score,channel_context,impurity_importance,0.0,4,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,curiosity_semantic_score,semantic_scores,permutation_importance_mean,0.0,5,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,curiosity_semantic_score,semantic_scores,permutation_importance_std,0.0,5,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,curiosity_semantic_score,semantic_scores,impurity_importance,0.0,5,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,decision_score,model_decision,permutation_importance_mean,0.0,6,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,decision_score,model_decision,permutation_importance_std,0.0,6,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,decision_score,model_decision,impurity_importance,0.0,6,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,description_length_chars,engagement_context,permutation_importance_mean,0.0,7,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,description_length_chars,engagement_context,permutation_importance_std,0.0,7,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,description_length_chars,engagement_context,impurity_importance,0.0,7,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,description_word_count,engagement_context,permutation_importance_mean,0.0,8,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,description_word_count,engagement_context,permutation_importance_std,0.0,8,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,description_word_count,engagement_context,impurity_importance,0.0,8,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,engagement_rate,engagement_context,permutation_importance_mean,0.0,9,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,engagement_rate,engagement_context,permutation_importance_std,0.0,9,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,engagement_rate,engagement_context,impurity_importance,0.0,9,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,evergreen_score,engagement_context,permutation_importance_mean,0.0,10,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,evergreen_score,engagement_context,permutation_importance_std,0.0,10,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,evergreen_score,engagement_context,impurity_importance,0.0,10,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,finance_semantic_score,semantic_scores,permutation_importance_mean,0.0,11,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,finance_semantic_score,semantic_scores,permutation_importance_std,0.0,11,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,finance_semantic_score,semantic_scores,impurity_importance,0.0,11,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,has_ai_word,engagement_context,permutation_importance_mean,0.0,12,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,has_ai_word,engagement_context,permutation_importance_std,0.0,12,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,has_ai_word,engagement_context,impurity_importance,0.0,12,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,has_finance_word,engagement_context,permutation_importance_mean,0.0,13,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,has_finance_word,engagement_context,permutation_importance_std,0.0,13,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,has_finance_word,engagement_context,impurity_importance,0.0,13,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,has_number,engagement_context,permutation_importance_mean,0.0,14,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,has_number,engagement_context,permutation_importance_std,0.0,14,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,has_number,engagement_context,impurity_importance,0.0,14,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,has_question,engagement_context,permutation_importance_mean,0.0,15,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,has_question,engagement_context,permutation_importance_std,0.0,15,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,has_question,engagement_context,impurity_importance,0.0,15,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,hybrid_decision_score,model_decision,permutation_importance_mean,0.0,16,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,hybrid_decision_score,model_decision,permutation_importance_std,0.0,16,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,hybrid_decision_score,model_decision,impurity_importance,0.0,16,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,metadata_changed,metadata,permutation_importance_mean,0.0,17,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,metadata_changed,metadata,permutation_importance_std,0.0,17,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,metadata_changed,metadata,impurity_importance,0.0,17,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,metric_confidence_score,engagement_context,permutation_importance_mean,0.0,18,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,metric_confidence_score,engagement_context,permutation_importance_std,0.0,18,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,metric_confidence_score,engagement_context,impurity_importance,0.0,18,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,news_semantic_score,semantic_scores,permutation_importance_mean,0.0,19,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,news_semantic_score,semantic_scores,permutation_importance_std,0.0,19,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,news_semantic_score,semantic_scores,impurity_importance,0.0,19,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,opportunity_score,engagement_context,permutation_importance_mean,0.0,20,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,opportunity_score,engagement_context,permutation_importance_std,0.0,20,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,opportunity_score,engagement_context,impurity_importance,0.0,20,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,packaging_problem_score,engagement_context,permutation_importance_mean,0.0,21,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,packaging_problem_score,engagement_context,permutation_importance_std,0.0,21,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,packaging_problem_score,engagement_context,impurity_importance,0.0,21,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,productivity_semantic_score,semantic_scores,permutation_importance_mean,0.0,22,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,productivity_semantic_score,semantic_scores,permutation_importance_std,0.0,22,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,productivity_semantic_score,semantic_scores,impurity_importance,0.0,22,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,promise_semantic_score,semantic_scores,permutation_importance_mean,0.0,23,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,promise_semantic_score,semantic_scores,permutation_importance_std,0.0,23,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,promise_semantic_score,semantic_scores,impurity_importance,0.0,23,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,semantic_cluster_id,semantic_cluster,permutation_importance_mean,0.0,24,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,semantic_cluster_id,semantic_cluster,permutation_importance_std,0.0,24,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,semantic_cluster_id,semantic_cluster,impurity_importance,0.0,24,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,title_has_currency,title_style,permutation_importance_mean,0.0,25,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,title_has_currency,title_style,permutation_importance_std,0.0,25,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,title_has_currency,title_style,impurity_importance,0.0,25,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,title_has_number,title_style,permutation_importance_mean,0.0,26,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,title_has_number,title_style,permutation_importance_std,0.0,26,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,title_has_number,title_style,impurity_importance,0.0,26,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,title_has_question,title_style,permutation_importance_mean,0.0,27,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,title_has_question,title_style,permutation_importance_std,0.0,27,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,title_has_question,title_style,impurity_importance,0.0,27,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,title_has_year,title_style,permutation_importance_mean,0.0,28,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,title_has_year,title_style,permutation_importance_std,0.0,28,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,title_has_year,title_style,impurity_importance,0.0,28,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,title_length_chars,title_style,permutation_importance_mean,0.0,29,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,title_length_chars,title_style,permutation_importance_std,0.0,29,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,title_length_chars,title_style,impurity_importance,0.0,29,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,title_word_count,title_style,permutation_importance_mean,0.0,30,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,title_word_count,title_style,permutation_importance_std,0.0,30,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,title_word_count,title_style,impurity_importance,0.0,30,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,topic_confidence,topic_metrics,permutation_importance_mean,0.0,31,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,topic_confidence,topic_metrics,permutation_importance_std,0.0,31,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,topic_confidence,topic_metrics,impurity_importance,0.0,31,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,topic_opportunity_score,topic_metrics,permutation_importance_mean,0.0,32,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,topic_opportunity_score,topic_metrics,permutation_importance_std,0.0,32,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,topic_opportunity_score,topic_metrics,impurity_importance,0.0,32,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,topic_saturation_score,topic_metrics,permutation_importance_mean,0.0,33,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,topic_saturation_score,topic_metrics,permutation_importance_std,0.0,33,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,topic_saturation_score,topic_metrics,impurity_importance,0.0,33,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,trend_burst_score,engagement_context,permutation_importance_mean,0.0,34,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,trend_burst_score,engagement_context,permutation_importance_std,0.0,34,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,trend_burst_score,engagement_context,impurity_importance,0.0,34,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,tutorial_semantic_score,semantic_scores,permutation_importance_mean,0.0,35,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,tutorial_semantic_score,semantic_scores,permutation_importance_std,0.0,35,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,tutorial_semantic_score,semantic_scores,impurity_importance,0.0,35,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,urgency_semantic_score,semantic_scores,permutation_importance_mean,0.0,36,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,urgency_semantic_score,semantic_scores,permutation_importance_std,0.0,36,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,urgency_semantic_score,semantic_scores,impurity_importance,0.0,36,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,views_delta,engagement_context,permutation_importance_mean,0.0,37,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,views_delta,engagement_context,permutation_importance_std,0.0,37,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,views_delta,engagement_context,impurity_importance,0.0,37,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,warning_semantic_score,semantic_scores,permutation_importance_mean,0.0,38,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,warning_semantic_score,semantic_scores,permutation_importance_std,0.0,38,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,warning_semantic_score,semantic_scores,impurity_importance,0.0,38,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__ai,title_style,permutation_importance_mean,0.0,39,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__ai,title_style,permutation_importance_std,0.0,39,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__ai,title_style,impurity_importance,0.0,39,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__curiosity,title_style,permutation_importance_mean,0.0,40,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__curiosity,title_style,permutation_importance_std,0.0,40,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__curiosity,title_style,impurity_importance,0.0,40,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__finance,title_style,permutation_importance_mean,0.0,41,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__finance,title_style,permutation_importance_std,0.0,41,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__finance,title_style,impurity_importance,0.0,41,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__news,title_style,permutation_importance_mean,0.0,42,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__news,title_style,permutation_importance_std,0.0,42,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__news,title_style,impurity_importance,0.0,42,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__promise,title_style,permutation_importance_mean,0.0,43,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__promise,title_style,permutation_importance_std,0.0,43,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__promise,title_style,impurity_importance,0.0,43,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__tutorial,title_style,permutation_importance_mean,0.0,44,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__tutorial,title_style,permutation_importance_std,0.0,44,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__tutorial,title_style,impurity_importance,0.0,44,mixed,secondary
videos,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__unknown,title_style,permutation_importance_mean,0.0,45,mixed,primary
videos,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__unknown,title_style,permutation_importance_std,0.0,45,mixed,primary
